idx,row,score,head,tail_label,in_validation,in_testing
3039,3039,-1.6266579627990723,Q1186723_Distributed_Version_Control_(DRCS),Q21198_Computer_science,False,False
4207,4207,-1.6711100339889526,Q1186723_Distributed_Version_Control_(DRCS),Q395_Mathematics,False,False
6194,6194,-1.6715155839920044,Q1186723_Distributed_Version_Control_(DRCS),Q8366_Algorithm,False,False
6030,6030,-1.6778899431228638,Q1186723_Distributed_Version_Control_(DRCS),Q80006_Computer_programming,False,False
6534,6534,-1.6807273626327515,Q1186723_Distributed_Version_Control_(DRCS),Q9143_Programming_language,False,False
5488,5488,-1.4644962549209595,Q39162_open_source,Q68_Computer,False,False
2452,2452,-1.4790351390838623,Q39162_open_source,Q176623_Random_variable,False,False
3039,3039,-1.4809819459915161,Q39162_open_source,Q21198_Computer_science,False,False
6030,6030,-1.4969874620437622,Q39162_open_source,Q80006_Computer_programming,False,False
6194,6194,-1.5009968280792236,Q39162_open_source,Q8366_Algorithm,False,False
6194,6194,-2.0847694873809814,Q623818_Binary_Search_Tree,Q8366_Algorithm,False,False
3039,3039,-2.1165332794189453,Q623818_Binary_Search_Tree,Q21198_Computer_science,False,False
4207,4207,-2.1198346614837646,Q623818_Binary_Search_Tree,Q395_Mathematics,False,False
6534,6534,-2.1200056076049805,Q623818_Binary_Search_Tree,Q9143_Programming_language,False,False
4338,4338,-2.130633592605591,Q623818_Binary_Search_Tree,Q42848_Data,False,False
1644,1644,-1.7253705263137817,Q629283_Priority_Queue,Q121416_Discrete_mathematics,False,False
3039,3039,-1.73032546043396,Q629283_Priority_Queue,Q21198_Computer_science,False,False
4207,4207,-1.7404755353927612,Q629283_Priority_Queue,Q395_Mathematics,False,False
6534,6534,-1.761464238166809,Q629283_Priority_Queue,Q9143_Programming_language,False,False
6030,6030,-1.7655450105667114,Q629283_Priority_Queue,Q80006_Computer_programming,False,False
6194,6194,-1.2474716901779175,Q177929_Stack_(data_structure),Q8366_Algorithm,False,False
4207,4207,-1.2514303922653198,Q177929_Stack_(data_structure),Q395_Mathematics,False,False
3039,3039,-1.2603843212127686,Q177929_Stack_(data_structure),Q21198_Computer_science,False,False
6534,6534,-1.300211787223816,Q177929_Stack_(data_structure),Q9143_Programming_language,False,False
2452,2452,-1.3081274032592773,Q177929_Stack_(data_structure),Q176623_Random_variable,False,False
3039,3039,-1.7772831916809082,Q2061913_Regularization_to_Avoid_Overfitting,Q21198_Computer_science,False,False
5488,5488,-1.8107722997665405,Q2061913_Regularization_to_Avoid_Overfitting,Q68_Computer,False,False
6194,6194,-1.8255373239517212,Q2061913_Regularization_to_Avoid_Overfitting,Q8366_Algorithm,False,False
6030,6030,-1.8385642766952515,Q2061913_Regularization_to_Avoid_Overfitting,Q80006_Computer_programming,False,False
2431,2431,-1.8688886165618896,Q2061913_Regularization_to_Avoid_Overfitting,Q175263_Data_structure,False,False
3039,3039,-1.0694315433502197,Q182505_Bayes_Theorem,Q21198_Computer_science,False,False
6194,6194,-1.0742524862289429,Q182505_Bayes_Theorem,Q8366_Algorithm,False,False
6030,6030,-1.1096980571746826,Q182505_Bayes_Theorem,Q80006_Computer_programming,False,False
4207,4207,-1.128243327140808,Q182505_Bayes_Theorem,Q395_Mathematics,False,False
5488,5488,-1.1339672803878784,Q182505_Bayes_Theorem,Q68_Computer,False,False
6194,6194,-1.050672173500061,Q812534_Bayesian_probability,Q8366_Algorithm,False,False
3039,3039,-1.052431583404541,Q812534_Bayesian_probability,Q21198_Computer_science,False,False
6534,6534,-1.0803927183151245,Q812534_Bayesian_probability,Q9143_Programming_language,False,False
4207,4207,-1.0811281204223633,Q812534_Bayesian_probability,Q395_Mathematics,False,False
6030,6030,-1.0902947187423706,Q812534_Bayesian_probability,Q80006_Computer_programming,False,False
3039,3039,-0.895808756351471,Q5862903_Probability_theory,Q21198_Computer_science,False,False
6194,6194,-0.9298692941665649,Q5862903_Probability_theory,Q8366_Algorithm,False,False
6030,6030,-0.9316814541816711,Q5862903_Probability_theory,Q80006_Computer_programming,False,False
6534,6534,-0.9929530024528503,Q5862903_Probability_theory,Q9143_Programming_language,False,False
5488,5488,-0.998873770236969,Q5862903_Probability_theory,Q68_Computer,False,False
3039,3039,-1.4804266691207886,Q1122491_Computation,Q21198_Computer_science,False,False
4207,4207,-1.4868855476379395,Q1122491_Computation,Q395_Mathematics,False,False
6194,6194,-1.518114447593689,Q1122491_Computation,Q8366_Algorithm,False,False
6030,6030,-1.52108633518219,Q1122491_Computation,Q80006_Computer_programming,False,False
5488,5488,-1.5537923574447632,Q1122491_Computation,Q68_Computer,False,False
6194,6194,-0.7144502401351929,Q845566_Debugging,Q8366_Algorithm,False,False
6534,6534,-0.7150043845176697,Q845566_Debugging,Q9143_Programming_language,False,False
3039,3039,-0.721664547920227,Q845566_Debugging,Q21198_Computer_science,False,False
4207,4207,-0.7831249237060547,Q845566_Debugging,Q395_Mathematics,False,False
4338,4338,-0.8201529383659363,Q845566_Debugging,Q42848_Data,False,False
1672,1672,-1.6009926795959473,Q1153495_Configuration_Management,Q12525525_Computation,False,False
3039,3039,-1.6325381994247437,Q1153495_Configuration_Management,Q21198_Computer_science,False,False
6194,6194,-1.6410402059555054,Q1153495_Configuration_Management,Q8366_Algorithm,False,False
6534,6534,-1.6463282108306885,Q1153495_Configuration_Management,Q9143_Programming_language,False,False
6030,6030,-1.6550908088684082,Q1153495_Configuration_Management,Q80006_Computer_programming,False,False
3039,3039,-0.9745718836784363,Q868299_Control_flow,Q21198_Computer_science,False,False
6030,6030,-0.977896511554718,Q868299_Control_flow,Q80006_Computer_programming,False,False
6194,6194,-1.0029515027999878,Q868299_Control_flow,Q8366_Algorithm,False,False
4207,4207,-1.0350842475891113,Q868299_Control_flow,Q395_Mathematics,False,False
4338,4338,-1.0471657514572144,Q868299_Control_flow,Q42848_Data,False,False
3039,3039,-1.4145057201385498,Q41689629_practice_using_and_extending_protocols.,Q21198_Computer_science,False,False
6194,6194,-1.4523701667785645,Q41689629_practice_using_and_extending_protocols.,Q8366_Algorithm,False,False
4207,4207,-1.4584565162658691,Q41689629_practice_using_and_extending_protocols.,Q395_Mathematics,False,False
6030,6030,-1.4590351581573486,Q41689629_practice_using_and_extending_protocols.,Q80006_Computer_programming,False,False
5488,5488,-1.4782216548919678,Q41689629_practice_using_and_extending_protocols.,Q68_Computer,False,False
6030,6030,-1.2342774868011475,Q5014368_Css_Frameworks,Q80006_Computer_programming,False,False
3039,3039,-1.243512749671936,Q5014368_Css_Frameworks,Q21198_Computer_science,False,False
6194,6194,-1.2776950597763062,Q5014368_Css_Frameworks,Q8366_Algorithm,False,False
5488,5488,-1.2823773622512817,Q5014368_Css_Frameworks,Q68_Computer,False,False
6534,6534,-1.295878291130066,Q5014368_Css_Frameworks,Q9143_Programming_language,False,False
1644,1644,-1.6020374298095703,Q791801_treatment_effect_estimation,Q121416_Discrete_mathematics,False,False
6030,6030,-1.6211891174316406,Q791801_treatment_effect_estimation,Q80006_Computer_programming,False,False
3039,3039,-1.625085473060608,Q791801_treatment_effect_estimation,Q21198_Computer_science,False,False
4207,4207,-1.6492451429367065,Q791801_treatment_effect_estimation,Q395_Mathematics,False,False
5488,5488,-1.6495555639266968,Q791801_treatment_effect_estimation,Q68_Computer,False,False
3039,3039,-1.2245423793792725,Q4874481_Bayesian_Statistics,Q21198_Computer_science,False,False
6194,6194,-1.2300119400024414,Q4874481_Bayesian_Statistics,Q8366_Algorithm,False,False
5488,5488,-1.2446905374526978,Q4874481_Bayesian_Statistics,Q68_Computer,False,False
4338,4338,-1.2465415000915527,Q4874481_Bayesian_Statistics,Q42848_Data,False,False
2452,2452,-1.2554833889007568,Q4874481_Bayesian_Statistics,Q176623_Random_variable,False,False
3039,3039,-1.2442402839660645,Q484637_Linear_Equation,Q21198_Computer_science,False,False
5488,5488,-1.261365294456482,Q484637_Linear_Equation,Q68_Computer,False,False
6030,6030,-1.274062991142273,Q484637_Linear_Equation,Q80006_Computer_programming,False,False
4207,4207,-1.292126178741455,Q484637_Linear_Equation,Q395_Mathematics,False,False
6194,6194,-1.3041318655014038,Q484637_Linear_Equation,Q8366_Algorithm,False,False
3039,3039,-1.113663673400879,Q178546_Determinants,Q21198_Computer_science,False,False
6030,6030,-1.1496610641479492,Q178546_Determinants,Q80006_Computer_programming,False,False
6194,6194,-1.1618355512619019,Q178546_Determinants,Q8366_Algorithm,False,False
4207,4207,-1.1729508638381958,Q178546_Determinants,Q395_Mathematics,False,False
5488,5488,-1.221484899520874,Q178546_Determinants,Q68_Computer,False,False
3039,3039,-1.4010428190231323,Q2035437_Multivariable_Calculus,Q21198_Computer_science,False,False
6030,6030,-1.4344065189361572,Q2035437_Multivariable_Calculus,Q80006_Computer_programming,False,False
4338,4338,-1.4479789733886719,Q2035437_Multivariable_Calculus,Q42848_Data,False,False
6194,6194,-1.4653301239013672,Q2035437_Multivariable_Calculus,Q8366_Algorithm,False,False
1644,1644,-1.4764947891235352,Q2035437_Multivariable_Calculus,Q121416_Discrete_mathematics,False,False
3039,3039,-1.310937762260437,Q189569_Basis_(Linear_Algebra),Q21198_Computer_science,False,False
6030,6030,-1.3348047733306885,Q189569_Basis_(Linear_Algebra),Q80006_Computer_programming,False,False
5488,5488,-1.3798160552978516,Q189569_Basis_(Linear_Algebra),Q68_Computer,False,False
6534,6534,-1.379948377609253,Q189569_Basis_(Linear_Algebra),Q9143_Programming_language,False,False
4338,4338,-1.381325364112854,Q189569_Basis_(Linear_Algebra),Q42848_Data,False,False
5488,5488,-1.7675731182098389,Q1482183_Transformation_Matrix,Q68_Computer,False,False
6194,6194,-1.7687256336212158,Q1482183_Transformation_Matrix,Q8366_Algorithm,False,False
6534,6534,-1.7734057903289795,Q1482183_Transformation_Matrix,Q9143_Programming_language,False,False
6030,6030,-1.7788927555084229,Q1482183_Transformation_Matrix,Q80006_Computer_programming,False,False
3039,3039,-1.7977321147918701,Q1482183_Transformation_Matrix,Q21198_Computer_science,False,False
3039,3039,-1.2439075708389282,Q200802_Vector_Calculus,Q21198_Computer_science,False,False
6030,6030,-1.2595337629318237,Q200802_Vector_Calculus,Q80006_Computer_programming,False,False
5488,5488,-1.2619729042053223,Q200802_Vector_Calculus,Q68_Computer,False,False
2931,2931,-1.287968635559082,Q200802_Vector_Calculus,Q205084_Computational_complexity_theory,False,False
6194,6194,-1.3068976402282715,Q200802_Vector_Calculus,Q8366_Algorithm,False,False
3039,3039,-1.8616714477539062,Q4165455_Probability_And_Statistics,Q21198_Computer_science,False,False
6030,6030,-1.884360432624817,Q4165455_Probability_And_Statistics,Q80006_Computer_programming,False,False
4207,4207,-1.8928093910217285,Q4165455_Probability_And_Statistics,Q395_Mathematics,False,False
6194,6194,-1.8945029973983765,Q4165455_Probability_And_Statistics,Q8366_Algorithm,False,False
6534,6534,-1.9177724123001099,Q4165455_Probability_And_Statistics,Q9143_Programming_language,False,False
5488,5488,-1.4058738946914673,Q6027324_Inductive_Transfer,Q68_Computer,False,False
6194,6194,-1.4238685369491577,Q6027324_Inductive_Transfer,Q8366_Algorithm,False,False
6030,6030,-1.453288197517395,Q6027324_Inductive_Transfer,Q80006_Computer_programming,False,False
3039,3039,-1.4538899660110474,Q6027324_Inductive_Transfer,Q21198_Computer_science,False,False
6534,6534,-1.4620466232299805,Q6027324_Inductive_Transfer,Q9143_Programming_language,False,False
3039,3039,-1.9942759275436401,Q175096_Swot_Analysis,Q21198_Computer_science,False,False
6194,6194,-2.012281656265259,Q175096_Swot_Analysis,Q8366_Algorithm,False,False
4207,4207,-2.027268409729004,Q175096_Swot_Analysis,Q395_Mathematics,False,False
6534,6534,-2.0344419479370117,Q175096_Swot_Analysis,Q9143_Programming_language,False,False
6030,6030,-2.050710439682007,Q175096_Swot_Analysis,Q80006_Computer_programming,False,False
1672,1672,-2.1875391006469727,Q56351687_Site_Reliability_Engineering,Q12525525_Computation,False,False
6194,6194,-2.1904256343841553,Q56351687_Site_Reliability_Engineering,Q8366_Algorithm,False,False
6534,6534,-2.2064085006713867,Q56351687_Site_Reliability_Engineering,Q9143_Programming_language,False,False
6030,6030,-2.2268102169036865,Q56351687_Site_Reliability_Engineering,Q80006_Computer_programming,False,False
3039,3039,-2.2327799797058105,Q56351687_Site_Reliability_Engineering,Q21198_Computer_science,False,False
6030,6030,-0.7721920609474182,Q79798_Machine_translation,Q80006_Computer_programming,False,False
3039,3039,-0.8006983399391174,Q79798_Machine_translation,Q21198_Computer_science,False,False
6534,6534,-0.8084356784820557,Q79798_Machine_translation,Q9143_Programming_language,False,False
1644,1644,-0.8114341497421265,Q79798_Machine_translation,Q121416_Discrete_mathematics,False,False
4338,4338,-0.8171707987785339,Q79798_Machine_translation,Q42848_Data,False,False
3039,3039,-1.9598288536071777,Q1625299_Locality-Sensitive_Hashing,Q21198_Computer_science,False,False
5488,5488,-2.0031332969665527,Q1625299_Locality-Sensitive_Hashing,Q68_Computer,False,False
6030,6030,-2.005337953567505,Q1625299_Locality-Sensitive_Hashing,Q80006_Computer_programming,False,False
6194,6194,-2.0167415142059326,Q1625299_Locality-Sensitive_Hashing,Q8366_Algorithm,False,False
2431,2431,-2.0425450801849365,Q1625299_Locality-Sensitive_Hashing,Q175263_Data_structure,False,False
4207,4207,-1.8467556238174438,Q1187982_Vector_Space_Models,Q395_Mathematics,False,False
3039,3039,-1.8495844602584839,Q1187982_Vector_Space_Models,Q21198_Computer_science,False,False
6194,6194,-1.8753890991210938,Q1187982_Vector_Space_Models,Q8366_Algorithm,False,False
6030,6030,-1.8885104656219482,Q1187982_Vector_Space_Models,Q80006_Computer_programming,False,False
5488,5488,-1.8951507806777954,Q1187982_Vector_Space_Models,Q68_Computer,False,False
6194,6194,-2.037872076034546,Q1541178_Pivot_Table,Q8366_Algorithm,False,False
1644,1644,-2.038412570953369,Q1541178_Pivot_Table,Q121416_Discrete_mathematics,False,False
3039,3039,-2.0402183532714844,Q1541178_Pivot_Table,Q21198_Computer_science,False,False
6534,6534,-2.040358781814575,Q1541178_Pivot_Table,Q9143_Programming_language,False,False
4207,4207,-2.0575335025787354,Q1541178_Pivot_Table,Q395_Mathematics,False,False
6194,6194,-1.8032593727111816,Q126002_Concatenation,Q8366_Algorithm,False,False
4207,4207,-1.81680428981781,Q126002_Concatenation,Q395_Mathematics,False,False
3039,3039,-1.8221300840377808,Q126002_Concatenation,Q21198_Computer_science,False,False
2431,2431,-1.8569848537445068,Q126002_Concatenation,Q175263_Data_structure,False,False
6030,6030,-1.863461971282959,Q126002_Concatenation,Q80006_Computer_programming,False,False
6030,6030,-1.843076229095459,Q20707560_Data_Lakes,Q80006_Computer_programming,False,False
3039,3039,-1.8445301055908203,Q20707560_Data_Lakes,Q21198_Computer_science,False,False
5488,5488,-1.8513307571411133,Q20707560_Data_Lakes,Q68_Computer,False,False
1644,1644,-1.8540841341018677,Q20707560_Data_Lakes,Q121416_Discrete_mathematics,False,False
6194,6194,-1.8710179328918457,Q20707560_Data_Lakes,Q8366_Algorithm,False,False
3039,3039,-2.237067937850952,Q45933174_Data_Ethics,Q21198_Computer_science,False,False
4207,4207,-2.269679069519043,Q45933174_Data_Ethics,Q395_Mathematics,False,False
6194,6194,-2.300705909729004,Q45933174_Data_Ethics,Q8366_Algorithm,False,False
6030,6030,-2.3030521869659424,Q45933174_Data_Ethics,Q80006_Computer_programming,False,False
1644,1644,-2.3111841678619385,Q45933174_Data_Ethics,Q121416_Discrete_mathematics,False,False
3039,3039,-1.236882209777832,Q115215420_Machine_Learning_Model_Lifecycle,Q21198_Computer_science,False,False
4338,4338,-1.260580062866211,Q115215420_Machine_Learning_Model_Lifecycle,Q42848_Data,False,False
6030,6030,-1.261364221572876,Q115215420_Machine_Learning_Model_Lifecycle,Q80006_Computer_programming,False,False
6194,6194,-1.2697324752807617,Q115215420_Machine_Learning_Model_Lifecycle,Q8366_Algorithm,False,False
4207,4207,-1.296295404434204,Q115215420_Machine_Learning_Model_Lifecycle,Q395_Mathematics,False,False
3039,3039,-1.2592178583145142,Q552581_SAP_Platform,Q21198_Computer_science,False,False
6194,6194,-1.2884249687194824,Q552581_SAP_Platform,Q8366_Algorithm,False,False
6534,6534,-1.294410228729248,Q552581_SAP_Platform,Q9143_Programming_language,False,False
6030,6030,-1.314945936203003,Q552581_SAP_Platform,Q80006_Computer_programming,False,False
2931,2931,-1.3333258628845215,Q552581_SAP_Platform,Q205084_Computational_complexity_theory,False,False
3039,3039,-1.4531407356262207,Q4118434_Biopython,Q21198_Computer_science,False,False
5488,5488,-1.4832769632339478,Q4118434_Biopython,Q68_Computer,False,False
6030,6030,-1.4884393215179443,Q4118434_Biopython,Q80006_Computer_programming,False,False
6194,6194,-1.499988079071045,Q4118434_Biopython,Q8366_Algorithm,False,False
4207,4207,-1.5033873319625854,Q4118434_Biopython,Q395_Mathematics,False,False
5488,5488,-1.466654658317566,Q222046_Genomics,Q68_Computer,False,False
1644,1644,-1.4916242361068726,Q222046_Genomics,Q121416_Discrete_mathematics,False,False
3039,3039,-1.4919716119766235,Q222046_Genomics,Q21198_Computer_science,False,False
6194,6194,-1.5020711421966553,Q222046_Genomics,Q8366_Algorithm,False,False
4207,4207,-1.5211108922958374,Q222046_Genomics,Q395_Mathematics,False,False
3039,3039,-1.8634670972824097,Q2564360_Sample_Size_Determination,Q21198_Computer_science,False,False
6030,6030,-1.8638633489608765,Q2564360_Sample_Size_Determination,Q80006_Computer_programming,False,False
4338,4338,-1.8862515687942505,Q2564360_Sample_Size_Determination,Q42848_Data,False,False
1672,1672,-1.8874589204788208,Q2564360_Sample_Size_Determination,Q12525525_Computation,False,False
5488,5488,-1.8888651132583618,Q2564360_Sample_Size_Determination,Q68_Computer,False,False
6030,6030,-1.594879150390625,Q461671_Data_Integrity,Q80006_Computer_programming,False,False
3039,3039,-1.6103453636169434,Q461671_Data_Integrity,Q21198_Computer_science,False,False
6194,6194,-1.6901253461837769,Q461671_Data_Integrity,Q8366_Algorithm,False,False
4207,4207,-1.701961636543274,Q461671_Data_Integrity,Q395_Mathematics,False,False
6534,6534,-1.7050480842590332,Q461671_Data_Integrity,Q9143_Programming_language,False,False
3039,3039,-1.2934327125549316,Q428148_regulation,Q21198_Computer_science,False,False
6194,6194,-1.3002475500106812,Q428148_regulation,Q8366_Algorithm,False,False
6030,6030,-1.3052624464035034,Q428148_regulation,Q80006_Computer_programming,False,False
4207,4207,-1.331691861152649,Q428148_regulation,Q395_Mathematics,False,False
6534,6534,-1.3344502449035645,Q428148_regulation,Q9143_Programming_language,False,False
4207,4207,-2.1687026023864746,Q6002329_Imagery_Analysis,Q395_Mathematics,False,False
3039,3039,-2.212111473083496,Q6002329_Imagery_Analysis,Q21198_Computer_science,False,False
1644,1644,-2.231456995010376,Q6002329_Imagery_Analysis,Q121416_Discrete_mathematics,False,False
6194,6194,-2.237628936767578,Q6002329_Imagery_Analysis,Q8366_Algorithm,False,False
6030,6030,-2.238088607788086,Q6002329_Imagery_Analysis,Q80006_Computer_programming,False,False
6030,6030,-1.2247061729431152,Q775811_Describe_the_apps_and_services_available_in_a_Microsoft_365_subscription,Q80006_Computer_programming,False,False
3039,3039,-1.2336674928665161,Q775811_Describe_the_apps_and_services_available_in_a_Microsoft_365_subscription,Q21198_Computer_science,False,False
6194,6194,-1.2396539449691772,Q775811_Describe_the_apps_and_services_available_in_a_Microsoft_365_subscription,Q8366_Algorithm,False,False
5488,5488,-1.2487523555755615,Q775811_Describe_the_apps_and_services_available_in_a_Microsoft_365_subscription,Q68_Computer,False,False
4207,4207,-1.2609316110610962,Q775811_Describe_the_apps_and_services_available_in_a_Microsoft_365_subscription,Q395_Mathematics,False,False
3039,3039,-1.9807106256484985,Q94702_Collaborative_Filtering,Q21198_Computer_science,False,False
2431,2431,-2.008584499359131,Q94702_Collaborative_Filtering,Q175263_Data_structure,False,False
6030,6030,-2.026146173477173,Q94702_Collaborative_Filtering,Q80006_Computer_programming,False,False
6194,6194,-2.032992124557495,Q94702_Collaborative_Filtering,Q8366_Algorithm,False,False
6534,6534,-2.0739762783050537,Q94702_Collaborative_Filtering,Q9143_Programming_language,False,False
6030,6030,-1.7563438415527344,Q3560506_Anomaly_Detection,Q80006_Computer_programming,False,False
3039,3039,-1.7937573194503784,Q3560506_Anomaly_Detection,Q21198_Computer_science,False,False
5488,5488,-1.8081854581832886,Q3560506_Anomaly_Detection,Q68_Computer,False,False
4338,4338,-1.809256911277771,Q3560506_Anomaly_Detection,Q42848_Data,False,False
1644,1644,-1.8147118091583252,Q3560506_Anomaly_Detection,Q121416_Discrete_mathematics,False,False
3039,3039,-1.4126962423324585,Q374195_Newton's_method,Q21198_Computer_science,False,False
4207,4207,-1.4348539113998413,Q374195_Newton's_method,Q395_Mathematics,False,False
6030,6030,-1.436606526374817,Q374195_Newton's_method,Q80006_Computer_programming,False,False
6194,6194,-1.4375548362731934,Q374195_Newton's_method,Q8366_Algorithm,False,False
1644,1644,-1.4391387701034546,Q374195_Newton's_method,Q121416_Discrete_mathematics,False,False
3039,3039,-2.3315117359161377,Q17156857_Decentralized_Protocols,Q21198_Computer_science,False,False
6194,6194,-2.336178779602051,Q17156857_Decentralized_Protocols,Q8366_Algorithm,False,False
6661,6661,-2.340414047241211,Q17156857_Decentralized_Protocols,Q9492_Probability,False,False
4338,4338,-2.376002073287964,Q17156857_Decentralized_Protocols,Q42848_Data,False,False
6030,6030,-2.3869388103485107,Q17156857_Decentralized_Protocols,Q80006_Computer_programming,False,False
4207,4207,-1.5894749164581299,Q97660299_Mechanics_of_Compound_and_Aave,Q395_Mathematics,False,False
3039,3039,-1.5912821292877197,Q97660299_Mechanics_of_Compound_and_Aave,Q21198_Computer_science,False,False
6194,6194,-1.5965638160705566,Q97660299_Mechanics_of_Compound_and_Aave,Q8366_Algorithm,False,False
6534,6534,-1.611263632774353,Q97660299_Mechanics_of_Compound_and_Aave,Q9143_Programming_language,False,False
6030,6030,-1.6493245363235474,Q97660299_Mechanics_of_Compound_and_Aave,Q80006_Computer_programming,False,False
3039,3039,-1.9492533206939697,Q59568551_UX_Research,Q21198_Computer_science,False,False
6030,6030,-1.9806773662567139,Q59568551_UX_Research,Q80006_Computer_programming,False,False
4207,4207,-1.9894055128097534,Q59568551_UX_Research,Q395_Mathematics,False,False
6194,6194,-1.989963173866272,Q59568551_UX_Research,Q8366_Algorithm,False,False
4338,4338,-1.9967654943466187,Q59568551_UX_Research,Q42848_Data,False,False
3039,3039,-0.8819478154182434,Q2374463_Data_Science_Methodology,Q21198_Computer_science,False,False
6194,6194,-0.9196188449859619,Q2374463_Data_Science_Methodology,Q8366_Algorithm,False,False
6030,6030,-0.9246024489402771,Q2374463_Data_Science_Methodology,Q80006_Computer_programming,False,False
5488,5488,-0.9297471046447754,Q2374463_Data_Science_Methodology,Q68_Computer,False,False
4207,4207,-0.9533377289772034,Q2374463_Data_Science_Methodology,Q395_Mathematics,False,False
6194,6194,-1.6730477809906006,Q382793_Affinity_Diagram,Q8366_Algorithm,False,False
3039,3039,-1.6848963499069214,Q382793_Affinity_Diagram,Q21198_Computer_science,False,False
6030,6030,-1.6921275854110718,Q382793_Affinity_Diagram,Q80006_Computer_programming,False,False
6661,6661,-1.7049659490585327,Q382793_Affinity_Diagram,Q9492_Probability,False,False
5488,5488,-1.7053847312927246,Q382793_Affinity_Diagram,Q68_Computer,False,False
4207,4207,-1.9978073835372925,Q59904785_Vertex_AI,Q395_Mathematics,False,False
5488,5488,-2.011361837387085,Q59904785_Vertex_AI,Q68_Computer,False,False
3039,3039,-2.0259716510772705,Q59904785_Vertex_AI,Q21198_Computer_science,False,False
6030,6030,-2.0280203819274902,Q59904785_Vertex_AI,Q80006_Computer_programming,False,False
2452,2452,-2.0286455154418945,Q59904785_Vertex_AI,Q176623_Random_variable,False,False
3039,3039,-2.343289375305176,Q7978559_web_application_development,Q21198_Computer_science,False,False
6030,6030,-2.3943228721618652,Q7978559_web_application_development,Q80006_Computer_programming,False,False
5488,5488,-2.4081194400787354,Q7978559_web_application_development,Q68_Computer,False,False
6194,6194,-2.4092555046081543,Q7978559_web_application_development,Q8366_Algorithm,False,False
4207,4207,-2.4327638149261475,Q7978559_web_application_development,Q395_Mathematics,False,False
3039,3039,-0.9433901906013489,Q188104_Phpmyadmin,Q21198_Computer_science,False,False
6030,6030,-0.9529444575309753,Q188104_Phpmyadmin,Q80006_Computer_programming,False,False
5488,5488,-1.001051902770996,Q188104_Phpmyadmin,Q68_Computer,False,False
2931,2931,-1.0134227275848389,Q188104_Phpmyadmin,Q205084_Computational_complexity_theory,False,False
6534,6534,-1.015364170074463,Q188104_Phpmyadmin,Q9143_Programming_language,False,False
5488,5488,-1.3707685470581055,Q202805_Combination,Q68_Computer,False,False
3039,3039,-1.3731510639190674,Q202805_Combination,Q21198_Computer_science,False,False
6030,6030,-1.3924130201339722,Q202805_Combination,Q80006_Computer_programming,False,False
6194,6194,-1.4013432264328003,Q202805_Combination,Q8366_Algorithm,False,False
4338,4338,-1.4644019603729248,Q202805_Combination,Q42848_Data,False,False
6534,6534,-1.571791172027588,Q5611303_Grouped_Data,Q9143_Programming_language,False,False
6194,6194,-1.6045820713043213,Q5611303_Grouped_Data,Q8366_Algorithm,False,False
3039,3039,-1.6073448657989502,Q5611303_Grouped_Data,Q21198_Computer_science,False,False
4207,4207,-1.6139347553253174,Q5611303_Grouped_Data,Q395_Mathematics,False,False
6030,6030,-1.6421854496002197,Q5611303_Grouped_Data,Q80006_Computer_programming,False,False
6194,6194,-2.0389657020568848,Q190026_EulerS_Totient_Function,Q8366_Algorithm,False,False
3039,3039,-2.054312229156494,Q190026_EulerS_Totient_Function,Q21198_Computer_science,False,False
6030,6030,-2.06664776802063,Q190026_EulerS_Totient_Function,Q80006_Computer_programming,False,False
6534,6534,-2.0720107555389404,Q190026_EulerS_Totient_Function,Q9143_Programming_language,False,False
4207,4207,-2.072605609893799,Q190026_EulerS_Totient_Function,Q395_Mathematics,False,False
3039,3039,-1.0201326608657837,Q207011_Neurology,Q21198_Computer_science,False,False
6030,6030,-1.0322787761688232,Q207011_Neurology,Q80006_Computer_programming,False,False
4207,4207,-1.085852861404419,Q207011_Neurology,Q395_Mathematics,False,False
5488,5488,-1.0904946327209473,Q207011_Neurology,Q68_Computer,False,False
6194,6194,-1.1081197261810303,Q207011_Neurology,Q8366_Algorithm,False,False
6030,6030,-1.7164371013641357,Q1136996_User-Centered_Design,Q80006_Computer_programming,False,False
6534,6534,-1.7226111888885498,Q1136996_User-Centered_Design,Q9143_Programming_language,False,False
3039,3039,-1.725842833518982,Q1136996_User-Centered_Design,Q21198_Computer_science,False,False
6194,6194,-1.7510687112808228,Q1136996_User-Centered_Design,Q8366_Algorithm,False,False
1672,1672,-1.7573976516723633,Q1136996_User-Centered_Design,Q12525525_Computation,False,False
3039,3039,-1.5899704694747925,Q17005494_Binary_Classification,Q21198_Computer_science,False,False
6194,6194,-1.5948868989944458,Q17005494_Binary_Classification,Q8366_Algorithm,False,False
4338,4338,-1.6138430833816528,Q17005494_Binary_Classification,Q42848_Data,False,False
6534,6534,-1.6219873428344727,Q17005494_Binary_Classification,Q9143_Programming_language,False,False
5488,5488,-1.6246941089630127,Q17005494_Binary_Classification,Q68_Computer,False,False
3039,3039,-0.7842174172401428,Q451553_Visualization_(computer_graphics),Q21198_Computer_science,False,False
5488,5488,-0.8041964769363403,Q451553_Visualization_(computer_graphics),Q68_Computer,False,False
6030,6030,-0.8104286789894104,Q451553_Visualization_(computer_graphics),Q80006_Computer_programming,False,False
6194,6194,-0.814786970615387,Q451553_Visualization_(computer_graphics),Q8366_Algorithm,False,False
4338,4338,-0.8323531746864319,Q451553_Visualization_(computer_graphics),Q42848_Data,False,False
